txn_id,timestamp,amount,payment_method,bank,failure_reason,attempt_no,hour_of_day,is_weekend,customer_past_success_rate,minutes_since_last_failure,is_flagged_risk,retry_succeeded
txn_003836,2026-06-02T22:25:00,2285.6,netbanking,axis,insufficient_funds,1,2,0,0.65,30,0,0
txn_003837,2026-06-20T10:02:00,206.49,wallet,sbi,gateway_error,1,10,0,0.436,1,0,1
txn_003838,2026-06-14T22:52:00,290.62,card,sbi,issuer_declined,1,11,1,0.824,5,0,1
txn_003839,2026-06-27T20:22:00,397.53,netbanking,icici,card_expired,1,5,0,0.941,180,0,1
txn_003840,2026-07-16T12:21:00,81.6,card,other,bank_server_down,2,8,0,0.524,30,0,1
txn_003841,2026-07-06T19:03:00,1996.23,upi,icici,issuer_declined,1,3,1,0.68,5,0,0
txn_003842,2026-07-02T01:25:00,401.48,netbanking,kotak,insufficient_funds,1,6,1,0.693,1,0,1
txn_003843,2026-07-10T18:43:00,84.76,wallet,axis,network_timeout,1,3,0,1.0,60,0,1
txn_003844,2026-07-17T07:33:00,259.35,card,idfc,invalid_otp,1,0,0,0.994,60,0,1
txn_003845,2026-07-29T19:22:00,96.68,upi,yesbank,invalid_otp,2,12,0,0.77,1,0,0
txn_003846,2026-07-03T23:25:00,409.2,netbanking,other,insufficient_funds,1,7,0,0.711,5,0,1
txn_003847,2026-06-04T02:50:00,707.43,wallet,yesbank,bank_server_down,3,6,0,0.753,5,0,0
txn_003848,2026-06-07T02:25:00,3836.6,wallet,idfc,insufficient_funds,1,17,0,0.717,1,0,0
txn_003849,2026-06-19T06:59:00,254.89,wallet,yesbank,insufficient_funds,2,14,1,0.564,720,0,1
txn_003850,2026-07-08T17:09:00,587.92,netbanking,yesbank,insufficient_funds,2,1,0,1.0,30,0,1
txn_003851,2026-06-26T04:06:00,1128.41,netbanking,idfc,insufficient_funds,1,10,0,0.716,1,0,1
txn_003852,2026-07-17T14:52:00,78.69,card,icici,issuer_declined,1,17,0,0.509,720,0,0
txn_003853,2026-06-10T10:48:00,89.61,upi,kotak,insufficient_funds,2,23,0,0.57,720,0,0
txn_003854,2026-07-07T13:10:00,743.76,netbanking,hdfc,bank_server_down,2,2,0,0.562,5,0,0
txn_003855,2026-06-17T05:30:00,247.71,wallet,kotak,gateway_error,1,13,0,0.611,180,0,1
txn_003856,2026-07-07T10:10:00,243.62,card,idfc,bank_server_down,2,2,0,0.688,5,0,0
txn_003857,2026-06-14T20:57:00,410.57,netbanking,sbi,card_expired,1,13,0,0.491,60,0,0
txn_003858,2026-07-13T14:27:00,254.39,wallet,idfc,bank_server_down,1,5,0,0.537,5,0,1
txn_003859,2026-06-22T10:58:00,1109.47,upi,idfc,invalid_otp,2,3,0,0.663,15,0,0
txn_003860,2026-06-22T10:49:00,1092.07,upi,sbi,insufficient_funds,1,6,1,0.919,15,0,0
txn_003861,2026-06-21T16:14:00,746.85,wallet,yesbank,network_timeout,1,11,1,0.916,15,0,1
txn_003862,2026-06-10T03:19:00,403.67,card,sbi,insufficient_funds,2,13,1,0.784,5,0,1
txn_003863,2026-07-26T23:15:00,3093.09,wallet,axis,bank_server_down,2,5,1,0.782,5,0,1
txn_003864,2026-07-16T03:49:00,1001.57,card,kotak,insufficient_funds,1,2,0,0.502,180,0,0
txn_003865,2026-06-13T08:22:00,127.93,wallet,kotak,insufficient_funds,2,6,0,0.681,60,0,0
txn_003866,2026-06-24T06:29:00,2386.59,netbanking,axis,insufficient_funds,2,10,0,0.44,60,0,1
txn_003867,2026-07-06T06:38:00,3438.64,wallet,yesbank,invalid_otp,2,17,1,0.663,60,0,1
txn_003868,2026-07-12T21:21:00,253.01,wallet,kotak,bank_server_down,2,22,0,0.864,5,0,1
txn_003869,2026-07-02T12:23:00,533.72,upi,other,card_expired,1,20,1,0.708,1,0,0
txn_003870,2026-06-24T19:15:00,1868.89,wallet,axis,insufficient_funds,3,9,1,0.704,720,0,0
txn_003871,2026-07-28T07:19:00,461.82,netbanking,axis,invalid_otp,1,20,0,0.94,15,0,1
txn_003872,2026-07-22T01:23:00,903.01,card,idfc,risk_block,2,6,1,0.671,5,1,0
txn_003873,2026-07-20T03:47:00,1049.81,card,icici,issuer_declined,1,15,1,1.0,15,0,0
txn_003874,2026-06-17T17:47:00,2270.59,netbanking,other,bank_server_down,3,18,0,0.749,30,0,1
txn_003875,2026-07-27T11:49:00,1020.73,wallet,yesbank,risk_block,1,2,0,0.664,15,1,0
txn_003876,2026-06-18T09:44:00,3165.27,card,yesbank,risk_block,1,19,1,0.508,30,1,0
txn_003877,2026-06-13T15:35:00,7756.18,card,kotak,insufficient_funds,1,23,1,0.81,720,0,0
txn_003878,2026-06-18T22:21:00,5595.95,netbanking,yesbank,gateway_error,1,22,0,1.0,30,0,1
txn_003879,2026-06-22T22:40:00,386.76,card,axis,insufficient_funds,1,7,1,0.686,180,0,1
txn_003880,2026-06-15T05:36:00,1893.65,wallet,other,invalid_otp,1,21,0,0.507,30,0,0
txn_003881,2026-06-24T16:27:00,152.41,upi,kotak,bank_server_down,2,12,0,0.812,15,0,1
txn_003882,2026-07-21T16:58:00,604.7,wallet,yesbank,issuer_declined,1,12,1,0.551,180,0,0
txn_003883,2026-07-29T21:07:00,293.29,upi,other,invalid_otp,1,18,0,0.739,15,0,1
txn_003884,2026-06-18T18:01:00,3970.97,upi,kotak,insufficient_funds,3,17,1,0.634,60,0,0
txn_003885,2026-07-30T04:08:00,205.24,netbanking,hdfc,insufficient_funds,1,7,0,1.0,5,0,0
txn_003886,2026-06-25T20:23:00,1160.77,card,kotak,gateway_error,1,13,1,0.79,30,0,1
txn_003887,2026-06-27T18:48:00,568.5,netbanking,icici,issuer_declined,1,16,1,1.0,30,0,0
txn_003888,2026-07-19T14:40:00,544.67,card,other,insufficient_funds,1,13,0,0.685,5,0,1
txn_003889,2026-07-10T11:29:00,1401.67,netbanking,icici,insufficient_funds,3,15,0,0.84,720,0,1
txn_003890,2026-07-30T01:30:00,265.85,netbanking,other,network_timeout,1,21,0,1.0,5,0,0
txn_003891,2026-06-05T03:42:00,5830.45,netbanking,yesbank,insufficient_funds,1,17,0,1.0,1,0,1
txn_003892,2026-06-05T09:04:00,4964.0,netbanking,axis,insufficient_funds,1,18,0,0.686,720,0,1
txn_003893,2026-07-24T01:36:00,446.16,card,axis,card_expired,2,2,0,0.632,1,0,0
txn_003894,2026-07-16T09:18:00,717.47,netbanking,other,insufficient_funds,1,14,0,0.801,60,0,1
txn_003895,2026-07-21T11:52:00,485.61,wallet,hdfc,invalid_otp,2,20,0,0.715,1,0,0
txn_003896,2026-06-28T09:18:00,108.29,card,icici,insufficient_funds,1,22,0,0.564,1,0,0
txn_003897,2026-06-28T08:03:00,1354.05,upi,kotak,issuer_declined,2,18,0,0.617,60,0,0
txn_003898,2026-06-10T11:10:00,4825.91,upi,hdfc,card_expired,2,13,0,0.744,1,0,1
txn_003899,2026-06-13T07:58:00,62.75,upi,icici,invalid_otp,1,12,0,0.414,60,0,0
txn_003900,2026-06-13T17:09:00,239.65,upi,other,issuer_declined,2,16,0,0.473,60,0,0
txn_003901,2026-06-18T20:14:00,499.58,netbanking,kotak,bank_server_down,1,9,0,0.843,60,0,1
txn_003902,2026-07-27T19:18:00,1009.96,wallet,sbi,invalid_otp,3,21,0,0.413,720,0,1
txn_003903,2026-07-21T11:54:00,1230.58,wallet,hdfc,insufficient_funds,1,16,0,0.635,60,0,0
txn_003904,2026-06-15T11:11:00,3026.46,netbanking,kotak,card_expired,2,9,0,0.997,1,0,0
txn_003905,2026-07-12T17:21:00,2734.6,netbanking,idfc,issuer_declined,2,22,1,0.64,30,0,1
txn_003906,2026-07-22T14:00:00,1349.16,upi,icici,issuer_declined,1,15,1,0.551,180,0,0
txn_003907,2026-07-12T21:49:00,636.8,netbanking,idfc,insufficient_funds,2,5,0,0.852,15,0,1
txn_003908,2026-07-28T20:43:00,128.25,netbanking,hdfc,network_timeout,1,20,0,0.95,1,0,1
txn_003909,2026-06-12T06:36:00,1417.57,card,hdfc,card_expired,2,4,1,0.601,15,0,0
txn_003910,2026-07-15T14:23:00,1110.05,upi,icici,invalid_otp,2,18,0,0.753,1,0,1
txn_003911,2026-06-01T00:53:00,1229.58,wallet,yesbank,gateway_error,2,21,0,0.854,15,0,1
txn_003912,2026-07-12T22:57:00,731.14,netbanking,other,insufficient_funds,1,23,0,0.509,5,0,0
txn_003913,2026-07-09T05:27:00,473.32,upi,kotak,issuer_declined,2,2,0,0.924,5,0,0
txn_003914,2026-07-12T10:52:00,124.52,card,idfc,risk_block,2,13,1,0.554,30,1,0
txn_003915,2026-07-03T13:00:00,242.59,wallet,yesbank,gateway_error,1,21,0,0.662,30,0,1
txn_003916,2026-07-03T21:57:00,1033.27,wallet,icici,risk_block,1,22,1,0.832,720,1,0
txn_003917,2026-07-19T12:03:00,555.6,wallet,yesbank,insufficient_funds,2,17,1,0.819,180,0,0
txn_003918,2026-07-12T23:43:00,718.17,wallet,other,invalid_otp,1,11,0,0.794,60,0,1
txn_003919,2026-07-21T06:05:00,421.38,netbanking,icici,insufficient_funds,2,3,1,0.861,720,0,0
txn_003920,2026-07-11T01:17:00,2191.83,card,icici,gateway_error,1,9,0,0.422,5,0,0
txn_003921,2026-06-29T04:57:00,543.72,card,axis,gateway_error,1,7,1,0.586,15,0,0
txn_003922,2026-07-13T23:39:00,855.41,netbanking,axis,network_timeout,1,19,0,0.361,180,0,1
txn_003923,2026-06-26T09:19:00,2490.32,upi,icici,card_expired,3,19,0,0.497,60,0,0
txn_003924,2026-06-15T20:03:00,565.65,wallet,icici,network_timeout,2,11,1,0.803,30,0,1
txn_003925,2026-06-03T02:54:00,1908.89,wallet,sbi,bank_server_down,1,4,0,0.74,180,0,1
txn_003926,2026-06-15T05:37:00,440.59,upi,kotak,insufficient_funds,2,13,0,0.611,15,0,0
txn_003927,2026-06-30T03:58:00,328.5,wallet,sbi,network_timeout,1,14,0,0.833,60,0,1
txn_003928,2026-06-20T17:02:00,2411.28,upi,icici,insufficient_funds,2,22,0,1.0,5,0,1
txn_003929,2026-06-25T15:57:00,1375.7,netbanking,axis,insufficient_funds,3,20,0,0.901,30,0,0
txn_003930,2026-07-21T02:10:00,335.21,wallet,yesbank,gateway_error,1,3,0,0.677,60,0,1
txn_003931,2026-06-28T05:49:00,88.31,wallet,other,issuer_declined,1,9,0,0.544,60,0,0
txn_003932,2026-06-09T07:13:00,136.64,card,kotak,bank_server_down,2,8,0,0.879,60,0,0
txn_003933,2026-07-28T01:50:00,1234.81,card,sbi,network_timeout,1,6,0,0.479,5,0,1
txn_003934,2026-06-02T15:48:00,1161.88,netbanking,other,insufficient_funds,2,14,0,0.467,1,0,0
txn_003935,2026-07-10T21:01:00,638.9,wallet,sbi,insufficient_funds,2,13,0,0.602,60,0,0
txn_003936,2026-06-14T03:06:00,2375.64,netbanking,sbi,invalid_otp,2,22,1,0.608,15,0,1
txn_003937,2026-06-06T19:06:00,311.76,wallet,axis,issuer_declined,1,2,0,0.679,5,0,1
txn_003938,2026-07-17T07:56:00,1051.56,upi,axis,bank_server_down,2,19,0,0.544,720,0,1
txn_003939,2026-07-26T21:29:00,543.26,upi,kotak,network_timeout,1,1,0,1.0,15,0,1
txn_003940,2026-07-05T01:08:00,241.69,upi,icici,network_timeout,1,5,1,0.708,30,0,0
txn_003941,2026-07-13T03:42:00,19899.53,netbanking,other,bank_server_down,1,6,0,0.614,720,0,1
txn_003942,2026-07-19T13:36:00,1183.41,upi,axis,issuer_declined,2,1,1,0.668,180,0,0
txn_003943,2026-06-12T14:17:00,287.79,netbanking,yesbank,bank_server_down,2,7,0,0.794,60,0,1
txn_003944,2026-06-25T17:11:00,455.76,upi,axis,gateway_error,2,23,0,0.722,180,0,1
txn_003945,2026-07-27T21:36:00,584.54,wallet,axis,network_timeout,1,8,0,0.296,5,0,1
txn_003946,2026-06-03T13:22:00,2666.24,netbanking,idfc,insufficient_funds,3,11,0,0.68,30,0,0
txn_003947,2026-06-25T09:15:00,162.23,wallet,axis,card_expired,1,10,0,0.488,5,0,0
txn_003948,2026-06-05T00:44:00,3680.58,wallet,axis,issuer_declined,1,21,0,0.8,5,0,0
txn_003949,2026-07-01T05:04:00,1161.63,upi,icici,invalid_otp,1,2,1,0.882,1,0,0
txn_003950,2026-07-10T05:20:00,2294.81,card,other,insufficient_funds,2,15,0,0.721,5,0,0
txn_003951,2026-06-25T18:33:00,1662.96,card,kotak,insufficient_funds,1,23,0,0.569,60,0,1
txn_003952,2026-06-23T02:11:00,11514.02,card,icici,gateway_error,3,6,1,0.436,15,0,0
txn_003953,2026-07-25T20:12:00,92.93,wallet,other,network_timeout,1,17,0,0.418,15,0,0
txn_003954,2026-07-16T16:14:00,281.75,wallet,sbi,gateway_error,2,4,0,1.0,15,0,0
txn_003955,2026-07-12T14:54:00,743.9,card,sbi,invalid_otp,2,4,0,0.431,30,0,0
txn_003956,2026-06-21T23:39:00,131.75,card,kotak,network_timeout,2,10,0,0.434,30,0,1
txn_003957,2026-06-22T00:15:00,124.91,netbanking,idfc,issuer_declined,1,4,0,0.643,720,0,0
txn_003958,2026-07-02T09:34:00,724.15,netbanking,idfc,card_expired,2,6,0,0.731,720,0,0
txn_003959,2026-07-06T09:29:00,323.04,wallet,sbi,card_expired,1,22,0,0.843,1,0,0
txn_003960,2026-07-10T13:36:00,168.9,upi,hdfc,bank_server_down,3,14,0,0.338,1,0,0
txn_003961,2026-06-25T07:29:00,2844.39,netbanking,other,gateway_error,2,19,1,0.545,30,0,0
txn_003962,2026-06-05T00:27:00,544.58,card,yesbank,bank_server_down,1,10,0,1.0,60,0,1
txn_003963,2026-07-22T23:54:00,489.61,upi,sbi,gateway_error,1,5,1,0.552,720,0,1
txn_003964,2026-07-13T09:31:00,153.65,netbanking,idfc,card_expired,1,3,0,0.909,60,0,0
txn_003965,2026-07-16T18:04:00,1709.94,upi,icici,issuer_declined,1,1,0,0.91,60,0,0
txn_003966,2026-07-06T20:31:00,246.07,wallet,hdfc,bank_server_down,1,7,0,0.817,720,0,1
txn_003967,2026-07-09T21:48:00,5541.37,card,sbi,issuer_declined,2,1,0,0.494,15,0,0
txn_003968,2026-07-08T11:26:00,552.68,netbanking,yesbank,invalid_otp,1,17,0,0.788,180,0,0
txn_003969,2026-07-11T09:03:00,186.04,upi,kotak,invalid_otp,3,0,1,0.915,1,0,1
txn_003970,2026-07-20T08:25:00,650.16,wallet,kotak,bank_server_down,2,15,1,0.766,15,0,1
txn_003971,2026-06-11T12:32:00,366.34,card,other,invalid_otp,1,5,0,1.0,15,0,1
txn_003972,2026-06-02T17:30:00,652.94,upi,other,bank_server_down,3,17,0,0.666,180,0,1
txn_003973,2026-06-28T10:22:00,728.13,upi,icici,risk_block,1,20,0,0.724,180,1,0
txn_003974,2026-07-02T15:26:00,166.66,upi,kotak,card_expired,1,18,0,0.845,15,0,0
txn_003975,2026-07-21T04:54:00,671.91,upi,hdfc,invalid_otp,1,10,0,0.684,720,0,1
txn_003976,2026-07-17T02:34:00,381.5,card,other,insufficient_funds,1,17,0,0.825,60,0,1
txn_003977,2026-07-13T18:35:00,760.67,netbanking,icici,bank_server_down,3,19,1,0.681,30,0,1
txn_003978,2026-06-08T13:08:00,921.29,wallet,axis,risk_block,1,13,0,0.52,720,1,0
txn_003979,2026-07-25T10:03:00,1112.52,card,icici,insufficient_funds,2,12,1,0.516,720,0,0
txn_003980,2026-06-10T03:10:00,1126.31,upi,idfc,invalid_otp,2,16,0,1.0,30,0,1
txn_003981,2026-07-15T21:04:00,6867.72,card,sbi,insufficient_funds,1,15,0,0.769,5,0,1
txn_003982,2026-07-06T22:13:00,103.46,card,idfc,bank_server_down,1,13,0,0.68,30,0,1
txn_003983,2026-07-22T16:21:00,6154.93,card,kotak,card_expired,3,18,0,0.66,1,0,0
txn_003984,2026-07-21T05:23:00,1990.51,card,yesbank,risk_block,1,7,1,0.843,180,1,0
txn_003985,2026-07-21T17:55:00,345.92,netbanking,idfc,issuer_declined,2,3,0,0.535,5,0,0
txn_003986,2026-06-05T06:51:00,2591.31,card,icici,gateway_error,2,5,0,0.8,720,0,1
txn_003987,2026-06-11T20:24:00,3519.75,card,sbi,network_timeout,2,17,1,1.0,30,0,1
txn_003988,2026-06-07T00:56:00,651.53,netbanking,hdfc,insufficient_funds,1,2,0,0.727,30,0,0
txn_003989,2026-06-23T12:05:00,3880.9,upi,hdfc,card_expired,2,23,1,0.59,1,0,1
txn_003990,2026-06-23T17:42:00,313.86,card,icici,issuer_declined,1,23,0,0.492,5,0,0
txn_003991,2026-07-28T19:45:00,462.8,wallet,kotak,invalid_otp,2,23,0,0.625,1,0,1
txn_003992,2026-06-11T19:18:00,1002.41,card,axis,card_expired,3,15,0,0.536,15,0,0
txn_003993,2026-07-23T20:26:00,222.56,upi,axis,invalid_otp,1,4,0,0.492,60,0,0
txn_003994,2026-07-12T15:34:00,448.37,upi,sbi,network_timeout,1,19,0,0.938,720,0,1
txn_003995,2026-07-11T22:51:00,1204.26,upi,idfc,risk_block,2,14,0,1.0,15,1,0
txn_003996,2026-07-08T10:53:00,642.37,netbanking,other,network_timeout,2,22,0,0.663,30,0,1
txn_003997,2026-07-10T12:05:00,1328.15,card,axis,card_expired,1,7,0,0.763,180,0,0
txn_003998,2026-07-03T17:07:00,558.55,wallet,yesbank,network_timeout,3,20,0,0.461,1,0,0
txn_003999,2026-07-17T05:33:00,266.17,wallet,axis,insufficient_funds,1,0,0,0.482,5,0,0
txn_004000,2026-07-17T14:37:00,5057.05,upi,sbi,card_expired,2,11,0,0.802,720,0,0
txn_004001,2026-07-30T02:15:00,1037.53,card,other,card_expired,2,2,0,0.726,5,0,0
txn_004002,2026-06-26T23:10:00,1378.99,netbanking,axis,insufficient_funds,1,2,0,0.892,180,0,0
txn_004003,2026-07-09T10:57:00,60.9,wallet,other,card_expired,1,5,0,0.613,5,0,0
txn_004004,2026-07-15T19:50:00,2041.77,upi,kotak,network_timeout,1,12,0,0.993,5,0,1
txn_004005,2026-07-13T07:17:00,1888.48,card,sbi,insufficient_funds,1,12,0,0.597,60,0,0
txn_004006,2026-07-21T02:11:00,1723.53,netbanking,yesbank,insufficient_funds,2,19,1,0.64,60,0,0
txn_004007,2026-07-28T16:58:00,294.21,upi,sbi,gateway_error,1,17,0,0.67,15,0,1
txn_004008,2026-06-17T16:24:00,1832.41,card,kotak,insufficient_funds,2,2,1,0.625,1,0,0
txn_004009,2026-07-05T18:09:00,504.17,card,yesbank,gateway_error,1,9,0,0.606,1,0,0
txn_004010,2026-07-30T07:09:00,682.23,wallet,kotak,insufficient_funds,1,1,0,0.752,720,0,0
txn_004011,2026-07-14T16:19:00,436.98,upi,idfc,insufficient_funds,1,14,1,0.526,720,0,0
txn_004012,2026-06-06T21:37:00,349.88,upi,axis,network_timeout,3,10,1,0.645,15,0,0
txn_004013,2026-06-04T13:48:00,493.87,netbanking,axis,invalid_otp,1,0,0,0.52,720,0,1
txn_004014,2026-06-08T19:25:00,1060.25,wallet,axis,gateway_error,1,8,0,1.0,5,0,0
txn_004015,2026-07-26T12:35:00,2228.08,netbanking,icici,insufficient_funds,1,8,0,0.386,180,0,1
txn_004016,2026-07-06T14:13:00,192.7,card,hdfc,card_expired,2,6,1,0.994,720,0,0
txn_004017,2026-06-27T16:14:00,2265.7,card,sbi,insufficient_funds,1,15,0,1.0,60,0,1
txn_004018,2026-06-20T06:47:00,720.59,upi,sbi,gateway_error,1,6,1,0.789,60,0,1
txn_004019,2026-07-27T10:46:00,429.19,card,kotak,gateway_error,1,18,1,0.948,30,0,1
txn_004020,2026-06-23T12:05:00,1649.46,upi,other,issuer_declined,1,22,0,0.698,1,0,0
txn_004021,2026-06-24T02:11:00,2895.51,card,other,bank_server_down,2,11,0,0.763,180,0,1
txn_004022,2026-06-09T19:22:00,815.67,wallet,other,insufficient_funds,1,19,0,0.623,30,0,0
txn_004023,2026-06-21T23:56:00,896.22,wallet,sbi,network_timeout,2,9,0,1.0,180,0,1
txn_004024,2026-07-15T03:48:00,761.36,card,axis,insufficient_funds,1,16,0,0.719,5,0,0
txn_004025,2026-06-28T06:22:00,351.95,netbanking,other,gateway_error,1,2,0,0.708,15,0,1
txn_004026,2026-07-19T22:24:00,1034.65,upi,idfc,invalid_otp,1,11,1,0.613,720,0,1
txn_004027,2026-07-20T11:49:00,31.39,netbanking,yesbank,issuer_declined,2,17,0,0.271,15,0,0
txn_004028,2026-06-28T09:00:00,140.0,netbanking,other,issuer_declined,2,5,0,0.888,5,0,1
txn_004029,2026-07-18T05:26:00,3063.7,wallet,other,insufficient_funds,1,15,1,0.629,1,0,1
txn_004030,2026-07-14T03:19:00,371.75,card,hdfc,risk_block,2,4,0,0.662,5,1,0
txn_004031,2026-07-02T10:45:00,1736.03,upi,sbi,invalid_otp,2,20,1,0.771,5,0,1
txn_004032,2026-06-08T21:51:00,88.77,wallet,icici,invalid_otp,1,15,0,0.288,1,0,1
txn_004033,2026-07-18T19:49:00,608.18,card,sbi,insufficient_funds,2,4,0,0.403,720,0,0
txn_004034,2026-06-10T15:07:00,286.59,netbanking,axis,bank_server_down,2,20,0,0.948,60,0,1
txn_004035,2026-06-15T17:07:00,730.17,upi,idfc,issuer_declined,1,12,1,1.0,15,0,0
txn_004036,2026-07-23T02:43:00,215.76,upi,yesbank,gateway_error,2,5,1,0.55,1,0,1
txn_004037,2026-07-16T14:03:00,4018.61,wallet,kotak,invalid_otp,1,3,0,1.0,5,0,1
txn_004038,2026-07-17T01:40:00,226.74,card,other,issuer_declined,2,21,0,0.723,60,0,0
txn_004039,2026-07-01T12:16:00,3390.04,card,kotak,bank_server_down,2,18,0,0.436,180,0,1
txn_004040,2026-07-13T13:46:00,3809.41,card,yesbank,bank_server_down,1,15,1,0.345,30,0,1
txn_004041,2026-06-25T04:26:00,356.77,upi,hdfc,gateway_error,3,12,0,0.65,30,0,1
txn_004042,2026-07-30T01:53:00,397.87,netbanking,icici,insufficient_funds,2,23,0,0.582,1,0,0
txn_004043,2026-06-24T08:57:00,470.05,card,other,bank_server_down,2,3,1,0.487,720,0,1
txn_004044,2026-07-20T22:41:00,1329.58,upi,sbi,invalid_otp,1,21,0,0.775,30,0,1
txn_004045,2026-06-11T15:45:00,252.52,card,icici,insufficient_funds,2,8,1,0.808,60,0,1
txn_004046,2026-06-29T14:27:00,376.45,upi,idfc,issuer_declined,1,8,0,0.462,60,0,0
txn_004047,2026-07-21T19:04:00,667.33,upi,other,insufficient_funds,1,10,1,0.844,5,0,1
txn_004048,2026-07-18T17:48:00,222.94,upi,axis,gateway_error,1,8,0,1.0,60,0,1
txn_004049,2026-06-18T08:31:00,2905.41,upi,hdfc,insufficient_funds,1,10,0,0.472,5,0,0
txn_004050,2026-07-22T07:54:00,473.72,wallet,sbi,insufficient_funds,2,0,0,0.725,15,0,1
txn_004051,2026-06-02T14:34:00,280.05,upi,idfc,issuer_declined,1,1,0,0.528,30,0,0
txn_004052,2026-06-08T17:53:00,501.43,netbanking,sbi,issuer_declined,1,15,0,0.605,5,0,0
txn_004053,2026-07-08T08:21:00,1284.68,wallet,idfc,card_expired,1,18,0,0.488,720,0,0
txn_004054,2026-06-06T08:43:00,312.41,upi,hdfc,card_expired,2,20,0,1.0,180,0,0
txn_004055,2026-06-16T17:29:00,906.23,wallet,hdfc,insufficient_funds,1,15,0,0.515,5,0,0
txn_004056,2026-07-20T15:42:00,1768.91,upi,icici,bank_server_down,1,19,0,0.526,15,0,1
txn_004057,2026-07-02T10:07:00,210.05,netbanking,kotak,insufficient_funds,2,13,0,0.872,180,0,0
txn_004058,2026-07-03T02:49:00,660.48,wallet,yesbank,invalid_otp,1,8,0,0.537,60,0,1
txn_004059,2026-07-21T05:06:00,48.82,wallet,icici,insufficient_funds,2,13,1,0.456,30,0,1
txn_004060,2026-07-29T15:25:00,3623.29,wallet,axis,gateway_error,1,14,0,0.566,5,0,0
txn_004061,2026-06-26T06:06:00,291.96,upi,axis,bank_server_down,3,15,1,0.574,1,0,0
txn_004062,2026-07-22T18:36:00,570.48,upi,other,bank_server_down,2,7,0,0.488,1,0,0
txn_004063,2026-07-11T17:26:00,543.6,card,other,insufficient_funds,1,19,0,0.728,30,0,0
txn_004064,2026-06-13T10:17:00,477.09,wallet,yesbank,insufficient_funds,3,6,1,0.867,720,0,1
txn_004065,2026-06-21T06:37:00,1393.27,upi,icici,issuer_declined,2,6,0,0.45,1,0,0
txn_004066,2026-07-17T03:45:00,547.82,wallet,other,insufficient_funds,1,22,0,0.781,30,0,1
txn_004067,2026-07-05T11:16:00,807.86,wallet,sbi,insufficient_funds,2,6,0,0.695,720,0,1
txn_004068,2026-07-30T02:46:00,129.87,card,icici,bank_server_down,1,18,0,0.389,30,0,1
txn_004069,2026-07-01T10:31:00,1519.1,upi,axis,invalid_otp,1,14,1,0.777,180,0,0
txn_004070,2026-06-08T02:17:00,1131.86,netbanking,icici,bank_server_down,1,3,0,0.82,1,0,0
txn_004071,2026-07-05T07:10:00,154.77,upi,kotak,network_timeout,2,10,0,0.979,60,0,1
txn_004072,2026-06-25T10:18:00,600.37,card,idfc,insufficient_funds,1,15,1,0.794,180,0,0
txn_004073,2026-07-11T23:15:00,5425.64,wallet,yesbank,insufficient_funds,1,5,1,0.837,5,0,1
txn_004074,2026-07-27T16:01:00,345.25,wallet,kotak,insufficient_funds,2,23,1,0.9,1,0,0
txn_004075,2026-07-23T15:33:00,200.64,card,icici,invalid_otp,2,19,1,1.0,60,0,0
txn_004076,2026-07-16T09:20:00,1864.11,upi,idfc,insufficient_funds,2,8,1,0.641,180,0,0
txn_004077,2026-07-06T05:33:00,1056.96,card,icici,gateway_error,1,1,1,0.683,60,0,1
txn_004078,2026-07-19T04:16:00,252.17,wallet,yesbank,risk_block,1,19,0,0.648,720,1,0
txn_004079,2026-07-10T15:49:00,292.59,card,hdfc,bank_server_down,3,17,0,0.032,60,0,0
txn_004080,2026-06-07T15:18:00,426.2,wallet,idfc,bank_server_down,3,11,0,0.633,30,0,1
txn_004081,2026-07-17T08:32:00,1062.11,netbanking,yesbank,insufficient_funds,2,8,0,0.771,1,0,1
txn_004082,2026-06-28T11:53:00,756.01,wallet,icici,bank_server_down,1,6,0,0.686,15,0,1
txn_004083,2026-07-13T04:27:00,8213.71,netbanking,idfc,card_expired,3,23,0,0.857,1,0,0
txn_004084,2026-07-07T16:50:00,56.92,upi,kotak,insufficient_funds,1,15,1,0.581,60,0,1
txn_004085,2026-06-11T04:12:00,1311.8,wallet,icici,issuer_declined,3,8,0,0.647,15,0,0
txn_004086,2026-06-22T22:54:00,488.81,wallet,sbi,issuer_declined,1,20,0,1.0,30,0,0
txn_004087,2026-06-08T22:31:00,487.39,card,kotak,risk_block,1,1,0,0.851,1,1,0
txn_004088,2026-07-27T15:40:00,736.22,card,sbi,issuer_declined,2,2,0,0.958,1,0,0
txn_004089,2026-07-28T18:18:00,683.49,netbanking,yesbank,card_expired,1,21,1,0.491,30,0,0
txn_004090,2026-06-28T18:19:00,522.33,upi,other,network_timeout,1,14,0,0.75,1,0,0
txn_004091,2026-06-24T19:29:00,221.65,netbanking,idfc,bank_server_down,1,10,1,0.664,5,0,1
txn_004092,2026-07-16T18:21:00,1237.71,netbanking,yesbank,bank_server_down,1,20,1,0.494,60,0,1
txn_004093,2026-06-14T19:02:00,226.34,upi,axis,bank_server_down,1,16,0,1.0,180,0,1
txn_004094,2026-07-20T20:00:00,129.24,card,kotak,issuer_declined,2,18,0,0.981,720,0,0
txn_004095,2026-06-21T03:37:00,1352.62,card,idfc,insufficient_funds,1,1,0,1.0,180,0,0
